Entry Number,Broker Reference,Customer Name,Customer Code,Entry Filed Date,Release Date,Summary Date,Port of Entry,Port of Lading,Mode of Transport,Carrier,Bill of Lading,Container Number,Country of Origin Code,Country of Origin,MID,Invoice Tariff Line,Invoice Tariff - HTS Code,Invoice Tariff - Description,Invoice Line - Units,Invoice Line - UOM,Invoice Tariff - Entered Value,Invoice Tariff - Duty Rate (%),Invoice Tariff - Duty,Section 301 Code,Section 301 Duty,IEEPA Code,IEEPA Duty,MPF,HMF,"Total Duty, Taxes, Fees & Penalties",On Hold,Hold Reason,Pay Type,Entry Type
59561803860,BQNK56692494192,Summit Athletic Gear,SAG,2025-01-26,2025-01-26,2025-02-02,1701 (Charleston),INMAA (Chennai),Ocean,ONE,MSKU7433986,STGC1985700,IN,India,INBYM56439,4,6211.33.0056,"Men's track suits, man-made fibers",1090,DOZ,13902.37,16.0,2224.38,,0.0,,0.0,48.16,17.38,2289.92,No,,Daily,01 - Consumption
59561803860,BQNK56692494192,Summit Athletic Gear,SAG,2025-01-26,2025-01-26,2025-02-02,1701 (Charleston),INMAA (Chennai),Ocean,ONE,MSKU7433986,STGC1985700,IN,India,INBYM56439,5,4202.92.3031,"Sports bags, outer surface textile",967,NMB,47333.81,17.6,8330.75,,0.0,,0.0,163.96,59.17,8553.88,No,,Daily,01 - Consumption
59561803860,BQNK56692494192,Summit Athletic Gear,SAG,2025-01-26,2025-01-26,2025-02-02,1701 (Charleston),INMAA (Chennai),Ocean,ONE,MSKU7433986,STGC1985700,IN,India,INBYM56439,6,6505.00.8015,Knitted caps/hats,2963,DOZ,138972.44,20.7,28767.3,,0.0,,0.0,481.4,173.72,29422.42,No,,Daily,01 - Consumption
59561803860,BQNK56692494192,Summit Athletic Gear,SAG,2025-01-26,2025-01-26,2025-02-02,1701 (Charleston),INMAA (Chennai),Ocean,ONE,MSKU7433986,STGC1985700,IN,India,INBYM56439,7,9506.62.8040,Inflatable balls,2574,NMB,65648.42,0.0,0.0,,0.0,,0.0,227.41,82.06,309.47,No,,Daily,01 - Consumption
59561803860,BQNK56692494192,Summit Athletic Gear,SAG,2025-01-26,2025-01-26,2025-02-02,1701 (Charleston),INMAA (Chennai),Ocean,ONE,MSKU7433986,STGC1985700,IN,India,INBYM56439,8,9506.62.8040,Inflatable balls,3614,NMB,8456.72,0.0,0.0,,0.0,,0.0,31.67,10.57,42.24,No,,Statement,01 - Consumption
59561803868,BQRS70304741200,Meridian Home Furnishings,MHF,2024-11-08,2024-11-11,2024-11-21,5301 (Houston),VNSGN (Ho Chi Minh),Ocean,COSCO,MSKU9270975,CSDJ4418084,VN,Vietnam,VNWEE76681,1,7009.92.5000,"Glass mirrors, framed",4807,NMB,32253.23,3.9,1257.88,,0.0,,0.0,111.73,40.32,1409.93,No,,Statement,01 - Consumption
59561803868,BQRS70304741200,Meridian Home Furnishings,MHF,2024-11-08,2024-11-11,2024-11-21,5301 (Houston),VNSGN (Ho Chi Minh),Ocean,COSCO,MSKU9270975,CSDJ4418084,VN,Vietnam,VNWEE76681,2,6304.93.0000,"Furnishing articles, of synthetic fibers",639,KGM,37300.54,9.3,3468.95,,0.0,,0.0,129.21,46.63,3644.79,No,,Statement,01 - Consumption
59561803868,BQRS70304741200,Meridian Home Furnishings,MHF,2024-11-08,2024-11-11,2024-11-21,5301 (Houston),VNSGN (Ho Chi Minh),Ocean,COSCO,MSKU9270975,CSDJ4418084,VN,Vietnam,VNWEE76681,3,9401.71.0011,Upholstered metal-frame seating,2338,NMB,102356.2,0.0,0.0,,0.0,,0.0,354.56,127.95,482.51,No,,Daily,01 - Consumption
59561803868,BQRS70304741200,Meridian Home Furnishings,MHF,2024-11-08,2024-11-11,2024-11-21,5301 (Houston),VNSGN (Ho Chi Minh),Ocean,COSCO,MSKU9270975,CSDJ4418084,VN,Vietnam,VNWEE76681,4,7009.92.5000,"Glass mirrors, framed",878,NMB,125628.09,3.9,4899.5,,0.0,,0.0,435.18,157.04,5491.72,No,,Statement,06 - FTZ
59561803868,BQRS70304741200,Meridian Home Furnishings,MHF,2024-11-08,2024-11-11,2024-11-21,5301 (Houston),VNSGN (Ho Chi Minh),Ocean,COSCO,MSKU9270975,CSDJ4418084,VN,Vietnam,VNWEE76681,5,5702.42.2090,"Floor coverings, woven pile, of man-made fibers",3940,M2,68381.3,4.4,3008.78,,0.0,,0.0,236.87,85.48,3331.13,No,,Statement,01 - Consumption
59561803915,BQNK51419135717,Meridian Home Furnishings,MHF,2025-01-22,2025-01-24,2025-02-05,5301 (Houston),INMAA (Chennai),Ocean,ONE,MSKU2186553,OPCG5027876,IN,India,INZWC37292,1,5702.42.2090,"Floor coverings, woven pile, of man-made fibers",3306,M2,43097.92,4.4,1896.31,,0.0,,0.0,149.29,53.87,2099.47,No,,Statement,01 - Consumption
59561803915,BQNK51419135717,Meridian Home Furnishings,MHF,2025-01-22,2025-01-24,2025-02-05,5301 (Houston),INMAA (Chennai),Ocean,ONE,MSKU2186553,OPCG5027876,IN,India,INZWC37292,2,9405.42.8200,"Luminaires and lighting, LED",4031,NMB,120264.51,3.9,4690.32,,0.0,,0.0,416.6,150.33,5257.25,No,,Daily,01 - Consumption
59561803944,BQRS46406031244,Pacific Coast Apparel,PCA,2025-01-02,2025-01-03,2025-01-13,2809 (Long Beach),INMAA (Chennai),Ocean,MAERSK LINE,MSKU8088983,VPLL1678438,IN,India,INNZR94883,1,6109.10.0040,"T-shirts, cotton, men's",4067,DOZ,79328.17,16.5,13089.15,,0.0,,0.0,274.79,99.16,13463.1,No,,Statement,01 - Consumption
59561803944,BQRS46406031244,Pacific Coast Apparel,PCA,2025-01-02,2025-01-03,2025-01-13,2809 (Long Beach),INMAA (Chennai),Ocean,MAERSK LINE,MSKU8088983,VPLL1678438,IN,India,INNZR94883,2,6205.20.2065,"Men's shirts, cotton",3592,DOZ,12337.88,19.7,2430.56,,0.0,,0.0,42.74,15.42,2488.72,No,,Daily,01 - Consumption
59561803944,BQRS46406031244,Pacific Coast Apparel,PCA,2025-01-02,2025-01-03,2025-01-13,2809 (Long Beach),INMAA (Chennai),Ocean,MAERSK LINE,MSKU8088983,VPLL1678438,IN,India,INNZR94883,3,6109.10.0040,"T-shirts, cotton, men's",2470,DOZ,126309.92,16.5,20841.14,,0.0,,0.0,437.54,157.89,21436.57,No,,Daily,01 - Consumption
59561803944,BQRS46406031244,Pacific Coast Apparel,PCA,2025-01-02,2025-01-03,2025-01-13,2809 (Long Beach),INMAA (Chennai),Ocean,MAERSK LINE,MSKU8088983,VPLL1678438,IN,India,INNZR94883,4,6104.63.2006,"Women's trousers, synthetic, knitted",636,DOZ,137636.65,28.2,38813.54,,0.0,,0.0,476.77,172.05,39462.36,No,,Daily,06 - FTZ
59561803961,BQMJ82020789483,Meridian Home Furnishings,MHF,2025-02-21,2025-02-23,2025-03-04,2704 (Los Angeles),VNSGN (Ho Chi Minh),Ocean,ONE,MSKU8765820,EEKC5993696,VN,Vietnam,VNIST68975,1,9405.42.8200,"Luminaires and lighting, LED",2806,NMB,145024.58,3.9,5655.96,,0.0,9903.02.46,66711.31,502.37,181.28,73050.92,No,,Statement,01 - Consumption
59561803961,BQMJ82020789483,Meridian Home Furnishings,MHF,2025-02-21,2025-02-23,2025-03-04,2704 (Los Angeles),VNSGN (Ho Chi Minh),Ocean,ONE,MSKU8765820,EEKC5993696,VN,Vietnam,VNIST68975,2,9403.60.8081,"Wooden furniture, other",650,NMB,112180.88,0.0,0.0,,0.0,9903.02.46,51603.2,388.59,140.23,52132.02,No,,Statement,06 - FTZ
59561803961,BQMJ82020789483,Meridian Home Furnishings,MHF,2025-02-21,2025-02-23,2025-03-04,2704 (Los Angeles),VNSGN (Ho Chi Minh),Ocean,ONE,MSKU8765820,EEKC5993696,VN,Vietnam,VNIST68975,3,7009.92.5000,"Glass mirrors, framed",156,NMB,1374.14,3.9,53.59,,0.0,9903.02.46,632.1,31.67,1.72,719.08,No,,Statement,06 - FTZ
59561803961,BQMJ82020789483,Meridian Home Furnishings,MHF,2025-02-21,2025-02-23,2025-03-04,2704 (Los Angeles),VNSGN (Ho Chi Minh),Ocean,ONE,MSKU8765820,EEKC5993696,VN,Vietnam,VNIST68975,4,6304.93.0000,"Furnishing articles, of synthetic fibers",3328,KGM,130382.69,9.3,12125.59,,0.0,9903.02.46,59976.04,451.65,162.98,72716.26,No,,Daily,01 - Consumption
59561804005,BQRS52110611317,Summit Athletic Gear,SAG,2025-03-05,2025-03-07,2025-03-19,2704 (Los Angeles),IDTPP (Tanjung Priok),Ocean,MSC,MSKU1232799,EVSE1449886,ID,Indonesia,IDFQQ67119,1,9506.62.8040,Inflatable balls,1573,NMB,13370.99,0.0,0.0,,0.0,9903.02.32,4278.72,46.32,16.71,4341.75,No,,Statement,06 - FTZ
59561804005,BQRS52110611317,Summit Athletic Gear,SAG,2025-03-05,2025-03-07,2025-03-19,2704 (Los Angeles),IDTPP (Tanjung Priok),Ocean,MSC,MSKU1232799,EVSE1449886,ID,Indonesia,IDFQQ67119,2,6211.33.0056,"Men's track suits, man-made fibers",188,DOZ,17910.59,16.0,2865.69,,0.0,9903.02.32,5731.39,62.04,22.39,8681.51,No,,Daily,06 - FTZ
59561804005,BQRS52110611317,Summit Athletic Gear,SAG,2025-03-05,2025-03-07,2025-03-19,2704 (Los Angeles),IDTPP (Tanjung Priok),Ocean,MSC,MSKU1232799,EVSE1449886,ID,Indonesia,IDFQQ67119,3,6211.33.0056,"Men's track suits, man-made fibers",170,DOZ,129039.57,16.0,20646.33,,0.0,9903.02.32,41292.66,446.99,161.3,62547.28,No,,Statement,01 - Consumption
59561804005,BQRS52110611317,Summit Athletic Gear,SAG,2025-03-05,2025-03-07,2025-03-19,2704 (Los Angeles),IDTPP (Tanjung Priok),Ocean,MSC,MSKU1232799,EVSE1449886,ID,Indonesia,IDFQQ67119,4,9506.62.8040,Inflatable balls,3219,NMB,8112.87,0.0,0.0,,0.0,9903.02.32,2596.12,31.67,10.14,2637.93,Yes,Missing Documents,Daily,06 - FTZ
59561804005,BQRS52110611317,Summit Athletic Gear,SAG,2025-03-05,2025-03-07,2025-03-19,2704 (Los Angeles),IDTPP (Tanjung Priok),Ocean,MSC,MSKU1232799,EVSE1449886,ID,Indonesia,IDFQQ67119,5,6505.00.8015,Knitted caps/hats,4750,DOZ,89578.01,20.7,18542.65,,0.0,9903.02.32,28664.96,310.3,111.97,47629.88,No,,Daily,01 - Consumption
59561804051,BQMJ12269069059,Pacific Coast Apparel,PCA,2025-02-06,2025-02-09,2025-02-17,1701 (Charleston),CNSHA (Shanghai),Ocean,HAPAG-LLOYD,MSKU2065530,GQXD6817736,CN,China,CNLLE35192,1,6205.20.2065,"Men's shirts, cotton",1911,DOZ,76391.57,19.7,15049.14,9903.88.15,5729.37,9903.01.25,15278.31,264.62,95.49,36416.93,No,,Daily,01 - Consumption
59561804051,BQMJ12269069059,Pacific Coast Apparel,PCA,2025-02-06,2025-02-09,2025-02-17,1701 (Charleston),CNSHA (Shanghai),Ocean,HAPAG-LLOYD,MSKU2065530,GQXD6817736,CN,China,CNLLE35192,2,6204.62.4011,"Women's trousers, cotton",3207,DOZ,143990.6,16.6,23902.44,9903.88.15,10799.3,9903.01.25,28798.12,498.78,179.99,64178.63,No,,Statement,01 - Consumption
59561804051,BQMJ12269069059,Pacific Coast Apparel,PCA,2025-02-06,2025-02-09,2025-02-17,1701 (Charleston),CNSHA (Shanghai),Ocean,HAPAG-LLOYD,MSKU2065530,GQXD6817736,CN,China,CNLLE35192,3,6204.62.4011,"Women's trousers, cotton",716,DOZ,100224.94,16.6,16637.34,,0.0,9903.01.25,20044.99,347.18,125.28,37154.79,No,,Daily,01 - Consumption
59561804051,BQMJ12269069059,Pacific Coast Apparel,PCA,2025-02-06,2025-02-09,2025-02-17,1701 (Charleston),CNSHA (Shanghai),Ocean,HAPAG-LLOYD,MSKU2065530,GQXD6817736,CN,China,CNLLE35192,4,6205.20.2065,"Men's shirts, cotton",4054,DOZ,45895.96,19.7,9041.5,9903.88.03,11473.99,9903.01.25,9179.19,158.98,57.37,29911.03,No,,Daily,01 - Consumption
59561804073,BQRS92093873009,Pacific Coast Apparel,PCA,2024-11-14,2024-11-14,2024-11-21,1001 (New York/Newark),INMAA (Chennai),Ocean,HAPAG-LLOYD,MSKU4759700,MZUU5487758,IN,India,INXWW89205,1,4202.22.8050,"Handbags, outer surface textile",423,NMB,139031.5,17.6,24469.54,,0.0,,0.0,481.61,173.79,25124.94,No,,Daily,01 - Consumption
59561804073,BQRS92093873009,Pacific Coast Apparel,PCA,2024-11-14,2024-11-14,2024-11-21,1001 (New York/Newark),INMAA (Chennai),Ocean,HAPAG-LLOYD,MSKU4759700,MZUU5487758,IN,India,INXWW89205,2,6110.20.2079,"Cotton pullovers, knitted",844,DOZ,123629.73,16.5,20398.91,,0.0,,0.0,428.25,154.54,20981.7,Yes,PGA Review,Statement,01 - Consumption
59561804073,BQRS92093873009,Pacific Coast Apparel,PCA,2024-11-14,2024-11-14,2024-11-21,1001 (New York/Newark),INMAA (Chennai),Ocean,HAPAG-LLOYD,MSKU4759700,MZUU5487758,IN,India,INXWW89205,3,6109.10.0040,"T-shirts, cotton, men's",2972,DOZ,23976.37,16.5,3956.1,,0.0,,0.0,83.05,29.97,4069.12,No,,Daily,06 - FTZ
59561804073,BQRS92093873009,Pacific Coast Apparel,PCA,2024-11-14,2024-11-14,2024-11-21,1001 (New York/Newark),INMAA (Chennai),Ocean,HAPAG-LLOYD,MSKU4759700,MZUU5487758,IN,India,INXWW89205,4,4202.22.8050,"Handbags, outer surface textile",823,NMB,23567.21,17.6,4147.83,,0.0,,0.0,81.64,29.46,4258.93,No,,Statement,01 - Consumption
59561804104,BQLP79951094258,Meridian Home Furnishings,MHF,2025-01-15,2025-01-15,2025-01-23,1001 (New York/Newark),VNSGN (Ho Chi Minh),Ocean,CMA CGM,MSKU7248445,SKQG9886057,VN,Vietnam,VNKFU64186,1,6304.93.0000,"Furnishing articles, of synthetic fibers",4238,KGM,119293.8,9.3,11094.32,,0.0,,0.0,413.23,149.12,11656.67,No,,Statement,06 - FTZ
59561804104,BQLP79951094258,Meridian Home Furnishings,MHF,2025-01-15,2025-01-15,2025-01-23,1001 (New York/Newark),VNSGN (Ho Chi Minh),Ocean,CMA CGM,MSKU7248445,SKQG9886057,VN,Vietnam,VNKFU64186,2,9403.60.8081,"Wooden furniture, other",91,NMB,107785.05,0.0,0.0,,0.0,,0.0,373.37,134.73,508.1,No,,Statement,01 - Consumption
59561804104,BQLP79951094258,Meridian Home Furnishings,MHF,2025-01-15,2025-01-15,2025-01-23,1001 (New York/Newark),VNSGN (Ho Chi Minh),Ocean,CMA CGM,MSKU7248445,SKQG9886057,VN,Vietnam,VNKFU64186,3,9405.42.8200,"Luminaires and lighting, LED",2588,NMB,60546.8,3.9,2361.33,,0.0,,0.0,209.73,75.68,2646.74,No,,Daily,01 - Consumption
59561804104,BQLP79951094258,Meridian Home Furnishings,MHF,2025-01-15,2025-01-15,2025-01-23,1001 (New York/Newark),VNSGN (Ho Chi Minh),Ocean,CMA CGM,MSKU7248445,SKQG9886057,VN,Vietnam,VNKFU64186,4,6304.93.0000,"Furnishing articles, of synthetic fibers",313,KGM,99196.34,9.3,9225.26,,0.0,,0.0,343.62,124.0,9692.88,No,,Statement,01 - Consumption
59561804104,BQLP79951094258,Meridian Home Furnishings,MHF,2025-01-15,2025-01-15,2025-01-23,1001 (New York/Newark),VNSGN (Ho Chi Minh),Ocean,CMA CGM,MSKU7248445,SKQG9886057,VN,Vietnam,VNKFU64186,5,6304.93.0000,"Furnishing articles, of synthetic fibers",3303,KGM,132924.54,9.3,12361.98,,0.0,,0.0,460.45,166.16,12988.59,No,,Daily,01 - Consumption
59561804104,BQLP79951094258,Meridian Home Furnishings,MHF,2025-01-15,2025-01-15,2025-01-23,1001 (New York/Newark),VNSGN (Ho Chi Minh),Ocean,CMA CGM,MSKU7248445,SKQG9886057,VN,Vietnam,VNKFU64186,6,9405.42.8200,"Luminaires and lighting, LED",74,NMB,124137.03,3.9,4841.34,,0.0,,0.0,430.01,155.17,5426.52,No,,Statement,06 - FTZ
59561804127,BQRS39100122853,Pacific Coast Apparel,PCA,2025-02-14,2025-02-17,2025-03-01,5301 (Houston),INMAA (Chennai),Ocean,MAERSK LINE,MSKU6611860,KSWN5763519,IN,India,INFNI54657,1,6109.10.0040,"T-shirts, cotton, men's",201,DOZ,4669.74,16.5,770.51,,0.0,9903.02.26,1214.13,31.67,5.84,2022.15,No,,Daily,01 - Consumption
59561804127,BQRS39100122853,Pacific Coast Apparel,PCA,2025-02-14,2025-02-17,2025-03-01,5301 (Houston),INMAA (Chennai),Ocean,MAERSK LINE,MSKU6611860,KSWN5763519,IN,India,INFNI54657,2,6204.62.4011,"Women's trousers, cotton",3473,DOZ,148049.73,16.6,24576.26,,0.0,9903.02.26,38492.93,512.84,185.06,63767.09,No,,Statement,01 - Consumption
59561804127,BQRS39100122853,Pacific Coast Apparel,PCA,2025-02-14,2025-02-17,2025-03-01,5301 (Houston),INMAA (Chennai),Ocean,MAERSK LINE,MSKU6611860,KSWN5763519,IN,India,INFNI54657,3,6204.62.4011,"Women's trousers, cotton",4167,DOZ,53493.77,16.6,8879.97,,0.0,9903.02.26,13908.38,185.3,66.87,23040.52,Yes,PGA Review,Daily,01 - Consumption
59561804127,BQRS39100122853,Pacific Coast Apparel,PCA,2025-02-14,2025-02-17,2025-03-01,5301 (Houston),INMAA (Chennai),Ocean,MAERSK LINE,MSKU6611860,KSWN5763519,IN,India,INFNI54657,4,6104.63.2006,"Women's trousers, synthetic, knitted",52,DOZ,68245.5,28.2,19245.23,,0.0,9903.02.26,17743.83,236.4,85.31,37310.77,No,,Statement,01 - Consumption
59561804127,BQRS39100122853,Pacific Coast Apparel,PCA,2025-02-14,2025-02-17,2025-03-01,5301 (Houston),INMAA (Chennai),Ocean,MAERSK LINE,MSKU6611860,KSWN5763519,IN,India,INFNI54657,5,6204.62.4011,"Women's trousers, cotton",2340,DOZ,100204.89,16.6,16634.01,,0.0,9903.02.26,26053.27,347.11,125.26,43159.65,No,,Statement,06 - FTZ
59561804165,BQNK71681174392,Summit Athletic Gear,SAG,2024-10-25,2024-10-27,2024-11-07,2704 (Los Angeles),INMAA (Chennai),Ocean,ONE,MSKU8141928,VCBX8990200,IN,India,INFCR62789,1,9506.62.8040,Inflatable balls,3244,NMB,130866.21,0.0,0.0,,0.0,,0.0,453.32,163.58,616.9,No,,Daily,06 - FTZ
59561804165,BQNK71681174392,Summit Athletic Gear,SAG,2024-10-25,2024-10-27,2024-11-07,2704 (Los Angeles),INMAA (Chennai),Ocean,ONE,MSKU8141928,VCBX8990200,IN,India,INFCR62789,2,6505.00.8015,Knitted caps/hats,4020,DOZ,109891.69,20.7,22747.58,,0.0,,0.0,380.66,137.36,23265.6,No,,Statement,01 - Consumption
59561804165,BQNK71681174392,Summit Athletic Gear,SAG,2024-10-25,2024-10-27,2024-11-07,2704 (Los Angeles),INMAA (Chennai),Ocean,ONE,MSKU8141928,VCBX8990200,IN,India,INFCR62789,3,9506.62.8040,Inflatable balls,1051,NMB,72972.28,0.0,0.0,,0.0,,0.0,252.78,91.22,344.0,No,,Statement,01 - Consumption
59561804165,BQNK71681174392,Summit Athletic Gear,SAG,2024-10-25,2024-10-27,2024-11-07,2704 (Los Angeles),INMAA (Chennai),Ocean,ONE,MSKU8141928,VCBX8990200,IN,India,INFCR62789,4,6211.33.0056,"Men's track suits, man-made fibers",3887,DOZ,5374.8,16.0,859.97,,0.0,,0.0,31.67,6.72,898.36,No,,Daily,01 - Consumption
59561804202,BQLP78892487227,Summit Athletic Gear,SAG,2024-10-29,2024-10-29,2024-11-07,1001 (New York/Newark),BDCGP (Chittagong),Ocean,CMA CGM,MSKU6115785,ZHMU3384710,BD,Bangladesh,BDUKY49998,1,6116.93.8800,"Synthetic fiber gloves, knitted",1509,DOZ/PRS,122959.2,18.6,22870.41,,0.0,,0.0,425.93,153.7,23450.04,No,,Statement,01 - Consumption
59561804202,BQLP78892487227,Summit Athletic Gear,SAG,2024-10-29,2024-10-29,2024-11-07,1001 (New York/Newark),BDCGP (Chittagong),Ocean,CMA CGM,MSKU6115785,ZHMU3384710,BD,Bangladesh,BDUKY49998,2,6402.91.5050,"Athletic footwear, rubber/plastic outer sole",376,PRS,62927.49,20.0,12585.5,,0.0,,0.0,217.98,78.66,12882.14,No,,Daily,01 - Consumption
59561804202,BQLP78892487227,Summit Athletic Gear,SAG,2024-10-29,2024-10-29,2024-11-07,1001 (New York/Newark),BDCGP (Chittagong),Ocean,CMA CGM,MSKU6115785,ZHMU3384710,BD,Bangladesh,BDUKY49998,3,6211.33.0056,"Men's track suits, man-made fibers",3903,DOZ,125251.77,16.0,20040.28,,0.0,,0.0,433.87,156.56,20630.71,No,,Statement,01 - Consumption
59561804202,BQLP78892487227,Summit Athletic Gear,SAG,2024-10-29,2024-10-29,2024-11-07,1001 (New York/Newark),BDCGP (Chittagong),Ocean,CMA CGM,MSKU6115785,ZHMU3384710,BD,Bangladesh,BDUKY49998,4,9506.62.8040,Inflatable balls,3785,NMB,114370.98,0.0,0.0,,0.0,,0.0,396.18,142.96,539.14,No,,Statement,01 - Consumption
59561804202,BQLP78892487227,Summit Athletic Gear,SAG,2024-10-29,2024-10-29,2024-11-07,1001 (New York/Newark),BDCGP (Chittagong),Ocean,CMA CGM,MSKU6115785,ZHMU3384710,BD,Bangladesh,BDUKY49998,5,6402.91.5050,"Athletic footwear, rubber/plastic outer sole",3365,PRS,58391.65,20.0,11678.33,,0.0,,0.0,202.27,72.99,11953.59,No,,Daily,01 - Consumption
59561804202,BQLP78892487227,Summit Athletic Gear,SAG,2024-10-29,2024-10-29,2024-11-07,1001 (New York/Newark),BDCGP (Chittagong),Ocean,CMA CGM,MSKU6115785,ZHMU3384710,BD,Bangladesh,BDUKY49998,6,6505.00.8015,Knitted caps/hats,3639,DOZ,110518.96,20.7,22877.42,,0.0,,0.0,382.84,138.15,23398.41,No,,Statement,01 - Consumption
59561804244,BQMJ85780034404,Summit Athletic Gear,SAG,2025-03-29,2025-03-31,2025-04-11,2704 (Los Angeles),INMAA (Chennai),Ocean,HAPAG-LLOYD,MSKU1887084,YNTN1313131,IN,India,INDYE12486,1,6116.93.8800,"Synthetic fiber gloves, knitted",2019,DOZ/PRS,124538.74,18.6,23164.21,,0.0,9903.02.26,32380.07,431.4,155.67,56131.35,No,,Daily,01 - Consumption
59561804244,BQMJ85780034404,Summit Athletic Gear,SAG,2025-03-29,2025-03-31,2025-04-11,2704 (Los Angeles),INMAA (Chennai),Ocean,HAPAG-LLOYD,MSKU1887084,YNTN1313131,IN,India,INDYE12486,2,9506.62.8040,Inflatable balls,4981,NMB,48404.46,0.0,0.0,,0.0,9903.02.26,12585.16,167.67,60.51,12813.34,No,,Daily,01 - Consumption
59561804244,BQMJ85780034404,Summit Athletic Gear,SAG,2025-03-29,2025-03-31,2025-04-11,2704 (Los Angeles),INMAA (Chennai),Ocean,HAPAG-LLOYD,MSKU1887084,YNTN1313131,IN,India,INDYE12486,3,4202.92.3031,"Sports bags, outer surface textile",3590,NMB,27485.95,17.6,4837.53,,0.0,9903.02.26,7146.35,95.21,34.36,12113.45,Yes,Value Inquiry,Daily,06 - FTZ
59561804254,BQNK27564820939,Pacific Coast Apparel,PCA,2024-10-25,2024-10-26,2024-11-04,5301 (Houston),CNSHA (Shanghai),Ocean,ONE,MSKU3838554,BYES6000018,CN,China,CNKIK52495,1,6110.20.2079,"Cotton pullovers, knitted",434,DOZ,30782.64,16.5,5079.14,9903.88.03,7695.66,,0.0,106.63,38.48,12919.91,No,,Daily,01 - Consumption
59561804254,BQNK27564820939,Pacific Coast Apparel,PCA,2024-10-25,2024-10-26,2024-11-04,5301 (Houston),CNSHA (Shanghai),Ocean,ONE,MSKU3838554,BYES6000018,CN,China,CNKIK52495,2,6204.62.4011,"Women's trousers, cotton",506,DOZ,48091.3,16.6,7983.16,9903.88.03,12022.83,,0.0,166.59,60.11,20232.69,No,,Daily,01 - Consumption
59561804254,BQNK27564820939,Pacific Coast Apparel,PCA,2024-10-25,2024-10-26,2024-11-04,5301 (Houston),CNSHA (Shanghai),Ocean,ONE,MSKU3838554,BYES6000018,CN,China,CNKIK52495,3,6110.20.2079,"Cotton pullovers, knitted",2214,DOZ,83334.25,16.5,13750.15,9903.88.03,20833.56,,0.0,288.67,104.17,34976.55,No,,Statement,01 - Consumption
59561804278,BQNK43423537136,Summit Athletic Gear,SAG,2024-10-21,2024-10-22,2024-10-30,2809 (Long Beach),VNSGN (Ho Chi Minh),Ocean,HAPAG-LLOYD,MSKU8578973,BVYQ3808198,VN,Vietnam,VNAYM88363,1,6505.00.8015,Knitted caps/hats,3124,DOZ,149886.66,20.7,31026.54,,0.0,,0.0,519.21,187.36,31733.11,No,,Statement,01 - Consumption
59561804278,BQNK43423537136,Summit Athletic Gear,SAG,2024-10-21,2024-10-22,2024-10-30,2809 (Long Beach),VNSGN (Ho Chi Minh),Ocean,HAPAG-LLOYD,MSKU8578973,BVYQ3808198,VN,Vietnam,VNAYM88363,2,6402.91.5050,"Athletic footwear, rubber/plastic outer sole",1332,PRS,111007.85,20.0,22201.57,,0.0,,0.0,384.53,138.76,22724.86,No,,Daily,01 - Consumption
59561804278,BQNK43423537136,Summit Athletic Gear,SAG,2024-10-21,2024-10-22,2024-10-30,2809 (Long Beach),VNSGN (Ho Chi Minh),Ocean,HAPAG-LLOYD,MSKU8578973,BVYQ3808198,VN,Vietnam,VNAYM88363,3,6211.33.0056,"Men's track suits, man-made fibers",1017,DOZ,124659.47,16.0,19945.52,,0.0,,0.0,431.82,155.82,20533.16,No,,Daily,06 - FTZ
59561804295,BQRS41237353594,Meridian Home Furnishings,MHF,2024-12-19,2024-12-21,2025-01-02,5301 (Houston),INMAA (Chennai),Ocean,MSC,MSKU8714152,YIXD1034351,IN,India,INPAA32745,1,9404.90.2000,Pillows and cushions,4015,NMB,114488.55,6.0,6869.31,,0.0,,0.0,396.59,143.11,7409.01,No,,Statement,01 - Consumption
59561804295,BQRS41237353594,Meridian Home Furnishings,MHF,2024-12-19,2024-12-21,2025-01-02,5301 (Houston),INMAA (Chennai),Ocean,MSC,MSKU8714152,YIXD1034351,IN,India,INPAA32745,2,5702.42.2090,"Floor coverings, woven pile, of man-made fibers",3656,M2,101000.76,4.4,4444.03,,0.0,,0.0,349.87,126.25,4920.15,No,,Daily,01 - Consumption
59561804295,BQRS41237353594,Meridian Home Furnishings,MHF,2024-12-19,2024-12-21,2025-01-02,5301 (Houston),INMAA (Chennai),Ocean,MSC,MSKU8714152,YIXD1034351,IN,India,INPAA32745,3,6304.93.0000,"Furnishing articles, of synthetic fibers",1461,KGM,125952.3,9.3,11713.56,,0.0,,0.0,436.3,157.44,12307.3,No,,Statement,01 - Consumption
59561804310,BQMJ47617131762,Pacific Coast Apparel,PCA,2024-11-16,2024-11-19,2024-11-26,5301 (Houston),CNSHA (Shanghai),Ocean,MAERSK LINE,MSKU6086491,VFZZ1617335,CN,China,CNHXS37405,1,4202.22.8050,"Handbags, outer surface textile",3254,NMB,17086.51,17.6,3007.23,9903.88.15,1281.49,,0.0,59.19,21.36,4369.27,No,,Statement,01 - Consumption
59561804347,BQNK82503356197,Meridian Home Furnishings,MHF,2024-10-16,2024-10-17,2024-10-26,5301 (Houston),VNSGN (Ho Chi Minh),Ocean,EVERGREEN,MSKU1387847,ZSNG8615616,VN,Vietnam,VNALR95200,1,9405.42.8200,"Luminaires and lighting, LED",3553,NMB,126729.06,3.9,4942.43,,0.0,,0.0,438.99,158.41,5539.83,No,,Statement,06 - FTZ
